id|tweet_text|text|emojis|sentiment_label|emoji_labelsarcasm_label
1189895189977939968|Pantesen pak prabowo gak mau salaman sama si grace 😁😁#SumbarTolakPSI|prabowo salam rahmat|😁,😁|1|1|0
1190918172150386689|"@Mikey74284698 @TTerbelah @yuen_gz @AchmadBadawi61 @VIVAcoid Hahaha move on dong dr pemilu kok cetek amat 🤣🤣😂😂😂
Mau jae kek mau prabowo kek, kaga ngaruh ama gua 🤭

Gw cinta ulama2 nu lurus kayak @Buya_Albahjah 

Tp kl ulama2 su'u penjilat, penyebar, aliran nusantara(ANUS), LAWAN!!!"|hahaha gerak on milu cetek kek prabowo kek pengaruh ama gua cinta ulama nu lurus kayak ulama jilat sebar alir nusantara anus lawan|🤣,🤣,😂,😂,😂,🤭|0|1|1
1192059644149039104|@R4jaPurwa @Prisma003 @jokowi Saya juga heran 🙄 kawan (cie cie kawan 😁) ini selama ini berada dimana ya?|heran kawan kawan|🙄,😁|1|1|0
1192298023490965504|@Anisa_Segaf @tijabar sejak kapan doi jadi politikus pdip 😁😁😁 aneh aneh saja kalo pdip dan pak jokowi sadar bahwa orang oranv kek dia ini bukan menguntungkan malah merugikan mereka|doi politikus pdip aneh aneh pdip jokowi sadar orang orang kek untung rugi|😁,😁,😁|0|1|1
1192751203559469058|"08.11.2019
#OneHealthKIPM

Pengawasan in coming Cargo Bandara;
Via : JT 674
Asal : Surabaya
🦐Benur Windu 1.020.000 hds/ 19 koli
🌿Rumput laut 30 Kg/ 2 koli

@Edhy_Prabowo
@kkpgoid
@HumasBKIPM 
@rinajanwar2201 
@Umar_Tonra https://t.co/hlKLRFwNm2"|awas cargo bandara via juta surabaya benur windu hds koli rumput laut koli|🦐,🌿|0|2|0
1192622125158322176|"@jokowi seperti ini pak👇👇
https://t.co/IyOy9QSowb
matur tengkyu"|matur terima kasih|👇,👇|1|2|0
1190030906284752896|"Larang pakai ini.. Larang pakai itu..

Larang sekalian DC Comics, Superman &amp; Batman dilarang pake sempak diluar. Biar dia tau tata cara berpakaian yang baik &amp; benar.. Pahlawan kok gak ngerti aturan. 😂😂😂"|larang pakai larang pakai larang komik superman batman larang pakai sempak biar tau tata pakai pahlawan erti atur|😂,😂,😂|1|1|0
1192205495492169728|@MurtadhaOne1 @Suyat36329324 @jokowi Ini tandanya Pak @jokowi nggak pernah merasa takut kalau Nasdem mau jadi oposisi, apalagi nanti mungkin di undang ikut reunian sama pasangan barunya 😂😂😂|tanda takut nasdem oposisi undang reuni pasang|😂,😂,😂|0|1|1
1192708000072503296|@LUNG262 @jokowi Yg kampungan justru luh. Ngaca dulu ngaca drumah ada kaca ngga. 😂😂|kampung kaca kaca rumah kaca|😂,😂|1|1|0
1192223919597506561|@Aryprasetyo85 @YohanesPatty2 @jokowi @My_LoveNebe @cintada17 Hehehehe mantap Pak  Presiden @jokowi langsung ke hulu hati 😂😂👍👍|hehehehe mantap presiden langsung hulu hati|😂,😂,👍,👍|0|1|1
1189933475626766336|@Dahnilanzar @prabowo @Kemhan_RI Dibantah tuh hari ini sama oboss nya 🤭🤭🤭🤭🤭🤭|ban obos|🤭,🤭,🤭,🤭,🤭,🤭|0|1|1
1192737155497385984|"@Sky_marryland @ant_of_Ibrahim @kropakk @gaafg @yunartowijaya @jokowi Lu baru dibohongi 1x oleh OK OCE 

250 jt rakyat Indonesia sudah berkali-kali dibohongi pak @jokowi 

😂😂"|bohong juta rakyat indonesia kali kali bohong|😂,😂|1|1|0
1192830179258720256|"@alexsima9 @Restichayah @Uki23 @ArmandGusman @jokowi @basuki_btp @psi_id @TsamaraDKI @muannas_alaidid https://t.co/OEhiY503N6

Aduh 😢. Budak bacin diem2 bgtu ya 😭"|aduh budak bacin diam|😢,😭|0|0|0
1191622180548702208|@jokowi bisa nggak ngumpulin rakyat seperti ini? bila bisa aqu percaya you menang karena didukung rakyat, itu ajj.😅😅 https://t.co/sAXTfryroq|kumpul rakyat percaya menang dukung rakyat|😅,😅|1|1|0
1191315892686094336|@AnakKolong_ @jokowi @basuki_btp Oke Berarti Sesuai Aturan Ya Bang itu, Yang Ini Bagaimana Bang 😔😔🙏🙏🙏Dibahas Nggak 👍👍👍 https://t.co/hnulmWqo7B|arti sesuai atur bang bang bahas|😔,😔,🙏,🙏,🙏,👍,👍,👍|0|1|1
1192206823492702208|"Gara² gak bisa dagang jagung.😅😅
https://t.co/NBPfjPaOKB"|gara dagang jagung|😅,😅|1|1|0
1192128064320237568|@Restichayah Ente kayak ngak tahu di @jokowi aja...kambing beranak aja dia jga heran...🤣🤣🤣🤣🤣🤣|ente kayak kambing anak heran|🤣,🤣,🤣,🤣,🤣,🤣|0|1|1
1192002030967017473|@MonyetTempur3 @KilljoyYadi @jokowi 😂😂😂😂klau beli baru itu baru ada pertsnyaan itu...sak jelek jelek sak bekas bekas barang jeoang masih tahan lama timbangane marang mu monyet|beli sak jelek jelek sak bekas bekas barang jepang tahan mu monyet|😂,😂,😂,😂|0|1|1
1191519587478593536|@Marsha_se Blm tobat tan..klo skr ngebuly p prabowo takut dipentung pa presiden🤣🤣|tobat tan membully prabowo takut pentung pa presiden|🤣,🤣|0|1|1
1191542385957715969|"Ini pak Jokowi yg Presiden bukan sih?  Tp koq alay masak nulisnya ""nie"" .😂😂😂 https://t.co/n9laehs5zo"|jokowi presiden masak tulis ni|😂,😂,😂|1|1|0
1189876624352636928|@Dennysiregar7 @prabowo @Dahnilanzar Saya sarankan om @Dennysiregar7 biar makin sehat😋😋😋|saran om biar sehat|😋,😋,😋|1|2|0
1192241266509008896|"@AridicariSyifa @Marshmellouww @MilanF0rever @jokowi Era ahok coz, @Marshmellouww member of ""Teman Ahok Indonesia"" d singkat jadi?...😬😀
Ga aneh bawaannya bikin fitnah&amp;hoax.
Menggiring opini publik agar apa yg dsebar ahoker adalah benar pdhl palzu."|era ahok member teman ahok indonesia singkat aneh bawa bikin fitnah palsu giring opini publik sebar ahok palsu|😬,😀|0|2|0
1191209016262705154|"@BertemanM Pasti Gubernur nya,  Radikal 😂😂😂

Bravo dach buat bpk Anis Baswedan 👍"|gubernur radikal anis baswedan|😂,😂,😂,👍|1|1|0
1192149815821398016|@Aryprasetyo85 @jokowi @My_LoveNebe @cintada17 Kalo Paloh tidak jawab dgn jujur pertanyaan pak Jokowi (ada apa??), takkan lebih dari 1 thn, 3 menteri Nasdem bakal diganti. Kalau sdh berkomitmen koalisi yaa jangan bermanuver norak begitulah. Terlalu kasat baper nya dan spt anak kecil merajuk 🤣🤣🤣🤣🤣🤣🤣|paloh jujur jokowi menteri nasdem ganti komitmen koalisi manuver norak mudah singgung anak rajuk|🤣,🤣,🤣,🤣,🤣,🤣,🤣|0|1|1
1192861181096054784|"Ternyata PENGIKUTNYA KECEBONG Guyss...

Eeehhhh KECEWA Gituu 😄🙊😂

Jokowi Bikin Kecewa Relawan, Kenaikan Iuran BPJS 100 Persen Mencekik Wong CilikJokowi Bikin Kecewa Relawan, Kenaikan Iuran BPJS 100 Persen Mencekik Wong Cilik - via @demokrasicoid  https://t.co/uGQPjReB2J"|nyata kecebong guys eh kecewa jokowi bikin kecewa rawan iur bpjs persen cekik rakyat jokowi bikin kecewa rawan iur bpjs persen cekik cilik via|😄,🙊,😂|0|1|1
1192991995850919936|@IbuNe_neng @yunartowijaya Kelihatannya koq yang salah tetap @jokowi dan @basuki_btp 😃😘|lihat salah|😃,😘|0|1|1
1189952099422859264|@Dahnilanzar @Kemhan_RI @prabowo Awas bang @Dahnilanzar nanti kena gebrak meja abang baru melompat jantungan bang 🤣🤣🤣 jangan cuap2 masalah gaji bg...biarin pak @prabowo bekerja sesuai visimisi presiden @jokowi  aja bg 😎😎|awas bang kena gebrak meja abang lompat jantung bang gaji abang biar kerja sesuai visi misi presiden abang|🤣,🤣,🤣,😎,😎|0|1|1
1191636013359104000|@WisnuTheoneto @ugie20 @WirawanAbdul @yusuf_iye @jokowi Bukan nya buka KBBI malah google doang. 🤭🤭🤣🤣|buka kbbi google doang|🤭,🤭,🤣,🤣|1|1|0
1191610236773138432|"@mediaindonesia Apakah 'desa2 fiktif' ini yg kemaren nyoblos jokowi? 

Barambam cessss... 🥁🥁🥁"|desa fiktif kemarin coblos jokowi barambam ces|🥁,🥁,🥁|0|2|0
1189855133187760128|"@Gerindra @prabowo Emng janji nya bisa di percaya...
 ""Masih menunggu surat wasiat ni.
🤣🤣🤣🤣"|janji percaya tunggu surat wasiat ni|🤣,🤣,🤣,🤣|1|1|0
1189916595327365127|"@Dahnilanzar @Kemhan_RI @prabowo ""Saya nggak tahu dari mana itu. Pokoknya masa kita nggak terima gaji, kita akan terima gaji dan itu kita pakai untuk keperluan yang sebaik-baiknya,""

Lol.

Makanya lain kali... Lain kali... 😔😔😔"|pokok terima gaji terima gaji pakai kali kali|😔,😔,😔|1|1|0
1191640952126885888|@jokowi Yang mau update berita politik terbaru, bisa follow kita yaa😊😊|update berita politik|😊,😊|1|1|0
1191206818967474176|@BuuloloArianto @jokowi Kasihan masyarakat yg tinggal di pedalaman tidak maksimal mendapat, haknya  untuk akses pelayanan pengobatan yg memadai😭😭😭😭|kasihan masyarakat tinggal maksimal hak akses layan obat|😭,😭,😭,😭|1|0|1
1190177598308933632|"@MeAndOurs @Dwitant18581151 @jokowi pak @prabowo keren....👍
salam hormat pak👮
tks anda trnyata negarawan sejati👍👍👍👍"|keren salam hormat terima kasih nyata negarawan sejati|👍,👮,👍,👍,👍,👍|1|2|0
1192142234130341888|"@Dennysiregar7 @jokowi Tembakan pak @jokowi itu biasanya tepat sasaran dan mematikan... Kita tunggu aja pernyataan dari SP, apalagi dalam kongees Nasdem, ""Anies adalah orang dalm"".... Langkah awal mau oposis..?? Tunggu aja ... 👍👍👍 https://t.co/ZedR9LgCBK"|tembak sasar mati tunggu nyata kongres nasdem anis orang langkah oposisi tunggu|👍,👍,👍|0|2|0
1191898612432654337|"@panca66 Mmg bener kok.
Mknya kmrn2 gw ngakak, ada pendukung kegirangan ktk Prabowo mnjd Menhan krn berdsrkan aturan ktk Pres/Wapres berhalangan tetap mk Menhan sbg slh 1 pjbt yg bs menggantikan.

Kalo gt knp ga terima tawaran tsb jd Wapres, drpd babak belur cm jd Menhan🤣🤣🤣🤣🤣🤣🤣"|moga bener kemarin tertawa dukung girang prabowo menteri tahan dasar atur pres wakil presiden halang mahkamah konstitusi menteri tahan salah pjbt ganti gitu terima tawar wakil presiden babak bur menteri tahan|🤣,🤣,🤣,🤣,🤣,🤣,🤣|0|1|1
1191375667230699522|@_Wiwis_Mbecak Fifa sudah berikan signal hanya sampai 2021...InshaAllah Prabowo presiden🙃🙃🙃|fifa ikan sinyal insyaallah prabowo presiden|🙃,🙃,🙃|0|2|0
1191011177490305024|@LenteraMalam8 @oaseminang @andre_rosiade @panca66 @PDemokrat @prabowo @fadlizon Jan politik manjilek,onggak gadang...hasil ndak ado...😹😹|politik manjilek onggak gadang hasil duh|😹,😹|1|1|0
1191639071338008576|@R4jaPurwa @msaid_didu @hnurwahid @KPK_RI @jokowi Aneh.. ikut nyinyi PERPU KPK kok malah ngajuin nama... sehat ga nih..!☺️☺️☺️|aneh cela undang undang aju nama sehat nih|☺,☺,☺|0|1|1
1191004580412182529|"Keren, Gagah, Cerdas, dan Berwibawa @prabowo 😎

Alhamdulillah, Terimkasih yaa AllahSWT 🙏😇

Nitip yaa, Bolehkan @Kemhan_RI 😊 https://t.co/ScgVZ18pxa"|keren gagah cerdas wibawa alhamdulillah terima kasih allah titip|😎,🙏,😇,😊|1|1|0
1191531386483556352|"@Wied77518018 Presiden FIFA nya menatap mata Jokowi, Jokowinya malah menatap Meja...
heu heu heuh heu..
😂😂 https://t.co/xSLX1l85yJ"|presiden fifa tatap mata jokowi jokowi tatap meja heuh|😂,😂|0|1|1
1192324193997574144|@MalvaSelena @KrisnaCurvaNord @jokowi @April9993 @Raemma305 Maksudnyaaa kasire salah itung. Jd kudu diajarin dulu. 😆😆|maksud kasir salah hitung kudu ajar|😆,😆|0|1|1
1191926998899339267|@MonyetTempur3 @ramayanti81 @jokowi Masnya gak punya kuota buat ngecek info terbaru? 😆 Oh my god it was 5 years ago. Everything has been changed. Kecuali kalo dari 5 tahun lalu sampai skrg masih sama nasibnya jadi buzzer. 🙊|mas kuota ecek info bagus was has ubah nasib buzzer|😆,🙊|1|1|0
1191369424990654465|@Kemhan_RI @prabowo @RusEmbJakarta Sukses dan sehat selalu jenderal 💪💪 salam dari kendari|sukses sehat jenderal salam kendari|💪,💪|1|2|0
1192468653184147457|"@jokowi @andrinof_a_ch Apa hubungannya narasi sama poto itu yaa 🤔🤔🤔🤔. Emang kota masa depan bangunnanya kek gitu 🤣🤣🤣.
 Miminnya payah nih..."|hubung narasi foto emang kota bangun kek mimi payah nih|🤔,🤔,🤔,🤔,🤣,🤣,🤣|1|1|0
1189853757204336641|"Yuhuuu.. Pagi ini pegawai KKP dapat semangat nih dari Menteri @Edhy_Prabowo! MenKP mampir ke ruang kerja pegawai KKP untuk menyapa hangat, berbincang-bincang tentang pekerjaan sekaligus memberi semangat.😊

Terima kasih atas diskusi dan supportnya Bapak, kita maju bersama.💪 https://t.co/JXBguhklen"|iya pagi pegawai semangat nih menteri menkp mampir ruang kerja pegawai sapa hangat bincang bincang kerja semangat terima kasih diskusi bantu maju|😊,💪|0|1|1
1192115649855680514|"@jokowi sebagai anak pendatang kelahiran papua, sa tra bisa bohong sa pu nurani, sa belum pernah lihat presiden ke papua ulang ulang. 1 pertanyaan saja pa, "" akankah ada yg bisa seperti pace jokowi ?
🇮🇩👏👏👏👏👏👏cuma bisa Terharu,  bangga dalam hati saja sudah...."|anak lahir papua sa tra bohong sa nurani sa lihat presiden papua ulang ulang pa pace jokowi haru bangga hati|🇮,🇩,👏,👏,👏,👏,👏,👏|0|2|0
1192062803739168768|"Warga Tanggultlare yg mengeluh atas prilaku Kades &amp; Camat-nya di @YouTube
(2) ini diadukan di @PIDPolresJepara
oleh Camat-nya dg tuduhan pencemaran nama baik. @jokowi
@Kemendagri_RI
@DivHumas_Polri
@kemendagri
@kempanrb
@poldajateng_
@tribratanews
👇👇

https://t.co/cA7XnQoX47"|warga tangultlare keluh perilaku kades camat adu camat tuduh cemar nama|👇,👇|0|2|0
1191615128405299205|"@AbuAlRayyan1 @bangzul_88 @kemendagri @ArimanaJ ini misalkan loooh, pak anies baswedan melompat spt pk prabowo kmrn...akankah msh bergemuruh kolamnya???? 🤭🤭🤭

ingat, stigma penjahat HAM yg melekat selama ini langsung HILANG setelah sekolam dgn jokowi"|loh anis baswedan lompat prabowo kemarin gemuruh kolam stigma jahat ham lekat langsung hilang kolam jokowi|🤭,🤭,🤭|0|1|1
1192796646037344258|"@Beebayu1 @Fahrihamzah @jokowi Bangga lah dengan sifat raja yang adil 
Yng periode pertama pernah dapat kartu kuning dan oleh sebab itu di periode kedua raja bebas mengatakan apa pun dia raja kan "" fans "" smua manusia mulia , 😆😆😆😆"|bangga sifat raja adil periode kartu kuning periode raja bebas raja fans manusia mulia|😆,😆,😆,😆|0|1|1
1191962909305442306|"@detikcom Harusnya ""Rakyat menang lawan pembakar hutan...""

Kok malah Jokowi yg menang? Jokowi membela kepentingan rakyat kan?

🤦‍♂️🤦‍♂️🤦‍♂️"|rakyat menang lawan bakar hutan jokowi menang jokowi bela rakyat|🤦,♂,🤦,♂,🤦,♂|0|2|0
1192793253164154882|"Anies Akan Pidato di Kongres Nasdem Malam Ini, Jokowi Tak Ada Sambutan
Kami se kecamatan mengucapkan bodo amat😜😜

#ToleransiBudayaIndonesia
 https://t.co/KFDifk2t0p"|anis pidato kongres nasdem malam jokowi sambut camat bodoh|😜,😜|1|2|0
1192632077591597056|@Kemhan_RI @prabowo Ndan Ada Pembicaraan  Kerjasama pelatihan dengan S.A.S english gag KOPASSUS Untuk latihan bareng 😁😁 mau gimana SAS kan Gurunya DELTA FORCE nya USA ... HE HE|komandan bicara kerja latih english kopasus latih bareng gimana guru delta dorong he he|😁,😁|0|1|1
1192171653347737600|@Dahnilanzar @prabowo Kaya presiden penyambutannya🤗🤗💪💪|kaya presiden sambut|🤗,🤗,💪,💪|0|1|1
1192360293185146880|@haryo15941859 @jokowi @aniesbaswedan Haha, jahat banget sih 😂😂 nanti bapak nya mewek loh.|haha jahat banget mewek loh|😂,😂|0|1|1
1191295690657292289|@Pr3d4tor_09 @MinaraMarina @jokowi @GeneralMoeldoko @kemendagri @kemenkeu Disitu aku kadang merasa embuhb.. 😆😆|situ kadang tau|😆,😆|1|1|0
1192767377831649281|@Parlan_Mbois @CH_chotimah @pln_123 @KemenBUMN @jokowi Tandangono, Ji ! 😁😂|tanda tangan ji|😁,😂|1|1|0
1192789096919257093|"Saat Prabowo,Wiranto,Surya Paloh atau Tommy Soeharto bikin partai baru bikin tweet
1.
2.
3.
4.
5.
dan seterusnya....dulu gak ya ? 😁😁😁 tweet ini dibikin santuy aja,semoga abang disana sehat dan sukses selalu...."|prabowo wiranto surya paloh tommy soeharto bikin partai bikin tweet tweet bikin santai moga abang sehat sukses|😁,😁,😁|1|1|0
1192707504158859264|@sarizalll @topesuspend @psi_id @jokowi Kira2 itu abis brp duit buat bangun surkuit nya yah? 🤔 😏|abis duit bangun sirkuit|🤔,😏|1|2|0
1191210477944066048|@SinarCahaya84 @MoelyonovDjalil @jokowi 🤣😂😂🤣😂.. pengen ketawa itu juga pendapat ya..?|ken ketawa|🤣,😂,😂,🤣,😂|0|1|1
1189860022123028482|"@_jenk_kelin Ada ada aja alasannya, bisa bisa dilempar pongsel sama Pak Prabowo,
Pencitraan ala Dahnil
Capek 🙈🙉"|alas lempar ponsel prabowo citra ala dahnil capek|🙈,🙉|0|2|0
1191260857595908098|"@omadith @uyaboira @msaid_didu @jokowi Dr semua ketua kpk, gk hrs polisi sih, selama ini sipil, lalu gk boleh polisi? Ditanya Aiman termsk protes?
Jawab dulu 1 polisi 3 jendral dr 34menteri itu Dwifungsi bukan?
Tanya @ustadtengkuzul engkongku, hsil poling enak zaman orba ktnya🤣🤣🤣"|ketua polisi sipil polisi aiman masuk protes polisi jendral menteri dwifungsi engkong hasil polling enak zaman orde|🤣,🤣,🤣|1|1|0
1189860637444173824|"@NgawuloTrah @DivHumas_Polri @CCICPolri @jokowi @prabowo @trahkartasura @relawanperak2 @erickthohir @WagimanDeep @WahabisLokal @RizmaWidiono @PakatDayak @budimandjatmiko @BadjaNuswantara @cadarmerah @pilihjokowi @MataNajwa Ketua MPR , Ketua DPR, KPK gak elu CC sekalian ? 

🤣🤣🤣"|ketua ketua elu|🤣,🤣,🤣|1|1|0
1190989432649699331|@BunnyPositively @prabowo Hati2 hombreng lewat, ente tar digodain..😁🤪|hati seksual ente tar goda|😁,🤪|0|1|1
1189912683526508545|Sepakat banget LOE MAU ke PKS Loe mau Ke PAN juga emang gue Pikirin. Yg penting Presidenku Pak @jokowi dan Prabowo sdh menyatu dng Kabinet Pak Jokowi. Jadi NASDEM ikut KADRUN 🤣🤣🤣 https://t.co/iAMHj8U9Vt|sepakat banget pan emang pikir presiden prabowo kabinet jokowi nasdem kadrun|🤣,🤣,🤣|1|1|0
1189757415161356288|"@rukamhamerrii @amira_swandary @HafisSapardi @paidjo2018 @FatkurIsti @syahrilmarsyah2 @GuruMantan @Sangk4k4l4 @Emafatimah40646 @Jack1249779091 @erisz10 @83_nurjamilah @Tovna1 @Profeson9 @FKhafiz @_PASMANTAP @M_G1LANG @ParicaraNyai @utopia212219 @effendi_mayadi @NurmajadM @rizkikitri @_____Sweet_Girl @HRSAJA02 @eta_R305 @amsalri @ELkoval @tomby_La @O_maley_ @Bee_Soesoe @wonglemoe73 @nochebonx @abang_cc @CNBLUE_9 @nitanjra @Saadri4 @Yutini5 @GadisDe77301566 @Lisa68027532 @Apriliamanda28 @NoviBramastha @MomRonni @Kawe65352233 @Suarakanbenar @LemonPeres @muhammadiyah @prabowo @aniesbaswedan @sandiuno 🇮🇩DI NEGERIKU : Taipan #ChinaCulas Penipu &amp; Perampok Negeri Dimanja &amp; diberi Kredit Besar2an karena Bisa &amp; Suka memberi #PAHA = PAketHAram &amp; Amoy ke #OknumCulas, Sementara Rakyat Pribumi Sendiri Diperas #Habis2an, Inilah Negeri ""#DemokrasiPerampokan"". DK🇮🇩 https://t.co/3s00OuV5mH"|negeri taipan tipu rampok negeri manja kredit suka paket haram lacur rakyat pribumi peras negeri kawan kawan|🇮,🇩,🇮,🇩|0|2|0
1192261910659358720|Ajig, ini Surya Paloh diriffing sama Jokowi 🤣🤣🤣 https://t.co/PscxCTgYxz|anjing surya paloh diberitahu jokowi|🤣,🤣,🤣|0|1|1
1189956996792930304|"Liat reply2annya deh 🤣🤣🤣🤣

Pak Prabowo bs nge-prank jg 😁😁😁 https://t.co/vjlMTaDrjd"|liat balas anya deh prabowo gurau|🤣,🤣,🤣,🤣,😁,😁,😁|0|1|1
1191287236676898816|"Modalnya cuma satu kalimat ""Buat Saya Jokowi Harga Mati"" Maka #AdeArmandoKebalHukum  

Kok bisa ya? 😂

Kenapa para penjahat gak pake kalimat sakti itu ya? 

Biar kek #AdeArmandoKebalHukum 😂"|modal kalimat jokowi harga mati jahat pakai kalimat sakti biar kek|😂,😂|0|1|1
1189848427846225920|"@hajibotol @Dahnilanzar @Kemhan_RI @prabowo Kedele itu enak kalo dibikin Tempe wak....

😂😂😂"|kedele enak bikin tempe wak|😂,😂,😂|1|1|0
1191916877452214278|"@KanjengRatuAyu1 @jokowi 🤣😂😂😂😂😂 cie..,, 1 sen = 10juta 👍👍👍 😂🤣🤣🤣 luar biasa Anda 👍👍👍

Btw, gerbong kereta Api bekas itu jauh lebih mahal yha? U bisa dapat berapaan? 🤣😂😂"|sen juta gerbong kereta api bekas mahal|🤣,😂,😂,😂,😂,😂,👍,👍,👍,😂,🤣,🤣,🤣,👍,👍,👍,🤣,😂,😂|1|1|0
1189858044454113280|"Ganti jubir aja Pak Menhan 😂😅
https://t.co/r6ektlp2E0"|ganti juru bicara menteri tahan|😂,😅|0|1|1
1191171610394472448|"Ya sudah jadi rahasia umum.. Ada kelompok di dalam KPK yang melakukan pembusukan dari dalam KPK sendiri Untuk itu perlu #DewanPengawasProRakyat🙏😁
.

Follow me @DedeAldo1 🙏😁🇮🇩♥️
.

#jokowi #marufamin #prabowo… https://t.co/sXYyzeoOJj"|rahasia kelompok laku busuk|🙏,😁,🙏,😁,🇮,🇩,♥|1|1|0
1192244769658814464|"Sebegitu doank kayaknya kualitas Wamen yg dari relawan Jokowi..👎😫
*Emang ap yg bs diharapkan dr hasil ngambek 👎"|kayak kualitas wamen rawan jokowi emang harap hasil|👎,😫,👎|1|0|1
1189839485451636736|@WagimanDeep Sebenarnya danil serumah sm pak prabowo gak sih? Koq sokteyu bangat 😂😂|danil rumah prabowo sok bangat|😂,😂|0|1|1
1192839272606253056|"@Nasutio36241006 @msaid_didu @prabowo Nyindir apa? 
Iya. .anak buah...jd yg akan ngutang dan punya rekening di Swiss siapa nih?😊😊"|sindir iya anak buah hutang rekening swiss nih|😊,😊|0|1|1
1193037024506155008|"Nnaahhhh...akhirnya dpt kan kepanjangannya...JOKOWI KERJA 👍👍👍🇮🇩🇮🇩🇮🇩
#BelaJokerAtauAibon https://t.co/dIwzusrQa3"|jokowi kerja|👍,👍,👍,🇮,🇩,🇮,🇩,🇮,🇩|0|2|0
1192231570746175488|"@ronavioleta @jokowi kan doi selalu bilang ""ai don rit"" 😊😎"|doi bilang ai rit|😊,😎|1|1|0
1190439407817379840|"@dr_tompi Teruskan pak Tompi. Saya dukung. Banyak orang yang mengkritik dengan menggunakan perasaan (kebetulan tidak suka dengan Ahok), mereka tidak menggunakan rasional.
Mereka lupa bahwa Prabowo saja sudah menggunakan rasional.
😊👍"|tompi dukung orang kritik asa suka ahok rasional lupa prabowo rasional|😊,👍|0|1|1
1191210163555860485|"@EnjoyKuis • mau ketemu kembaran saya 😂. Siapa itu coba tebak 😅 dia adalah panda. Theme Park disitu ada dua panda lucu tapi aku gak lucu :(. Pandanya itu langsung dari aslinya China jadi pengen kesitu :(

• Kali ini mau ke tempat dimana banyak artis disitu ada David Beckham sama jokowi"|ketemu kembar coba tebak panda tema taman situ panda lucu lucu panda langsung asli cina ken situ kali artis situ david beckham jokowi|😂,😅|1|1|0
1192594064492777472|@BamsBulaksumur @jokowi Ngingetin saja ke SP....krn bgmpun Nasdem sejak 2014 bsmaa Jokowi jadi ketika Jokowi bilang 5 thn kedepan saya tanpa beban.,nasdem mau lanjut ambil bagian dr sejarah atau mau nyungsep di 2024...😂🔨|nasdem jokowi jokowi bilang beban nasdem ambil sejarah jatuh|😂,🔨|1|1|0
1192259857652408320|@AJudakusumah @devy215 @angedespoir5 @NasDem @jokowi @partainasdem @taufikbasari @irmasuryani_A07 Partai itu besar krn konsistensinya..... lha ini manuver ora mutu👎👎👎👎|partai konsistensi manuver mutu|👎,👎,👎,👎|1|2|0
1192504536830603264|"@fahiraidris Alhamdulillah..
Semoga proses nya lancar
Sama halnya dgn. 👇👇👇

Polisi Tangkap Pengunggah Foto Meme Jokowi dan Ahok

https://t.co/JAjcmozjaf"|alhamdulillah moga proses lancar polisi tangkap unggah foto meme jokowi ahok|👇,👇,👇|1|2|0
1192134940915355649|@jokowi Masya Allah 😍 ❤️|masya alah|😍,❤|0|1|1
1192723293549105154|"@Fahrihamzah @jokowi Dinda...
Putus cinta itu biasa...
Sudah putus tapi masih cinta, itu yang sakitnya luar biasa...
Dinda ngahuleung?
😅😂🤪

Move on coy!"|dinda putus cinta putus cinta sakit dinda ngahuleung gerak on|😅,😂,🤪|0|1|1
1192996559257911296|"@ekagumilars @fahiraidris Bpk dan fahira prihatin gk wkt pk jokowi diedit seperti pinokio oleh media tempo ?
Keprihatinan kalian didasari oleh keberpihakan.. gk usah banyak bacot lah.. 🤮🤮"|fahira prihatin jokowi edit pinokio media tempo prihatin dasar bacot|🤮,🤮|0|2|0
1192200115970162691|"@ronavioleta @jokowi Jngan jual aset negara pak @jokowi 
Mending jual 🐕🐕 nya
Atau jual 🐷🐷 nya @permadiaktivis @Dennysiregar7 @adearmando1 @yusuf_dumdum @habibthink @AntoniRaja @GunRomli @TsamaraDKI @gracenataliebdm @willsarana ke China di jamin laris jadiin sate 🐕🐷..."|jual aset negara mending jual jual cina jamin laris sate|🐕,🐕,🐷,🐷,🐕,🐷|1|2|0
1191370900139962368|@bass_doddy @Diezpung2 @fahiraidris @BangJapar_FI @AntiMiras_ID @muhammadhamim @jokowi @aniesbaswedan Kaciaaaaaan kamu.... Dungu 🤣🤣🤣🤣🤣|kasi dungu|🤣,🤣,🤣,🤣,🤣|1|1|0
1191283173369372672|"Pak polisi mmg selalu sigap ya kl menyangkut SANG MULIA yg TAK PERNAH &amp; TAK BOLEH  SALAH nie,
Skrg ad kasus yg sama tapi bukan menarget sang mulia jdi pak polisi pura2 bego lagi,,ah UU ITE emang dipake semaunya aja 😅😅😅
https://t.co/gkiGgSpIHj"|polisi moga sigap sangkut sang mulia salah ni target sang mulia polisi pura bego ah emang pakai|😅,😅,😅|1|1|0
1191931457620643841|Sejak 2016 sudah impor cangkul. Kenapa baru sekarang Pak Jokowi marahnya? Untung saja beliau tidak kaget dan heran 🤣🤣 https://t.co/BtkMA7gUNO|impor cangkul jokowi marah untung beliau kaget heran|🤣,🤣|0|1|1
1191632773468975104|@Patromax_88 @Kemdikbud_RI @geloraco @tijabar @jokowi @tvOneNews @hariankompas Ditunggu actionnya 👍🇲🇨|tunggu aksi|👍,🇲,🇨|0|2|0
